index,Casco ID,Makelaarsnaam,Plaats,Provincie,Postcode,Huisnr.,Contactpersoon,Emailadres,Branche,KA,Datum akkoord,Maand akkoord,Zelf aangemeld?,Bron,Accountmanager Auto-fill,Gekoppeld door,KA gekoppeld,Aanbod online,Huislijn uitgesloten,Uitbehandeld RB, Agent Pages status,Akkoord AV,RB contactmoment,Linkje gevraagd?,Linkjes actief,Datum link online,Link vermelding,Link bestemming,OPMERKINGEN
98,60117,FrisoXpert,Amstelveen,Noord-Holland,1186HW,16,,info@frisoxpert.com,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
99,50613,Frissen Woonadvies en Taxaties o.g.,NEDERWEERT,Limburg,6031ED,10,,info@frissenwoonadvies.nl,VastgoedPRo,Venum,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
100,56113,Fryslân Homes,HEERENVEEN,Friesland,8445SE,nan,,info@fryslanhomes.frl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
101,49992,Geers Makelaardij en Taxatiebureau bv,PUTTE,Noord-Brabant,4631HH,59,,info@geersmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Ja,Ja DvD,13-6-2018,http://www.geersmakelaardij.nl/,https://www.pararius.nl/,
102,49837,Geld en Makelaardij,LIEMPDE,Noord-Brabant,5298CL,30,,info@geldenmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
103,57495,Gerard van Schepen,ZWOLLE,Overijssel,8011EB,2C,,gvanschepen@ziggo.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
104,49912,Gerard Vos Makelaardij en Taxaties,NEDERHEMERT,Gelderland,5317KR,2a,,info@gerardvosmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
105,50116,Gerry Kanters Makelaardij,Asten,Noord-Brabant,5721VX,10,,info@gerrykantersmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
106,49724,Gijsen Makelaardij en Taxaties,Koningslust,Limburg,5984NV,27,,william@gijsenmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
107,49362,Godfried van der Linden Makelaar O.G.,EINDHOVEN,Noord-Brabant,5613BB,85a,,info@vanderlindenmakelaar.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
108,49486,Goedvastgoed B.V.,LUNTEREN,Gelderland,6741AB,47,,lunteren@goedvastgoed.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
109,53502,Goorhuis Makelaardij,PUTTEN,Gelderland,3885MT,10,,info@goorhuismakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
110,48888,Groene Hart Huizen,OUDEWATER,Utrecht,3421CT,nan,,info@groeneharthuizen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
111,57496,Guido Smeets Makelaardij,NUTH,Limburg,6361VB,nan,,info@smeetsmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
112,57497,Habets & Straten Makelaars/Taxateurs o.g,HEERLEN,Limburg,6412PE,100,,info@hens.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
113,51355,Harrie van Dongen Taxateur en Makelaar,ZEELAND,Noord-Brabant,5411RA,nan,,harrie.van.dongen@hetnet.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
114,50733,Hatéka assurantie- en makelaarskantoor,HOEK,Zeeland,4543BH,12-13,,makelaardij@hateka.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
115,50199,Heemstede Makelaardij,HEEMSTEDE,Noord-Holland,2103VK,30,,info@heemstedemakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
116,49000,Helmig Makelaardij & Taxatieburo o/z,Halsteren,Noord-Brabant,4661HN,107,,info@helmigmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
117,61224,Hennie van Vliet Makelaardij,SCHOONHOVEN,Zuid-Holland,2871MB,15,,hennievanvliet61@gmail.com,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
118,60118,Henny Bos Housing BV,Dordrecht,Zuid-Holland,3312CK,15,,gemma@hennyboshousing.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
119,55868,Henny Elbers Makelaardij,GREVENBICHT,Limburg,6127AB,43333,,info@hennyelbers.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
120,49543,Henri Kox Makelaardij,VELDHOVEN,Noord-Brabant,5501LD,42,,info@henrikox.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
121,50245,Herman Van As Makelaardij,GENEMUIDEN,Overijssel,8281GR,20,,info@hvamakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
122,48880,Herreveld & de Vogel Makelaardij O.G.,Bergambacht,Zuid-Holland,2861XE,21a,,info@herrevelddevogel.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
123,60137,Hettema Bedrijfshuisvesting,HELMOND,Noord-Brabant,5707LC,81,,info@hettemabhv.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
124,49150,Hettema Wonen-op-Water,JOURE,Friesland,8502AE,nan,,info@wonen-op-water.nl,Onafhankelijk,Realworks,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
125,57440,Heykens Makelaardij o.g.,Elsloo (LB),Limburg,6181AS,14B,,info@heykens.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
126,52159,HMJ Makelaardij,ROTTERDAM,Zuid-Holland,3067LA,67,,info@hmj.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
127,58650,Hoekstra Landgoed,DONKERBROEK,Friesland,8435WZ,140,,info@hoekstralandgoed.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
128,50432,Hoekstra Makelaardij b.v.,URK,Flevoland,8321GD,4 22,,makelaardij@hoekstra-urk.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
129,50046,Hofrijck Rentmeesters,Goor,Overijssel,7451JD,nan,,info@hofrijck.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
130,50341,Hoitink Makelaardij en Taxaties,BORNERBROEK,Overijssel,7627NS,33,,info@hoitinkmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
131,57437,Hol & Pol Makelaardij,Zeewolde,Flevoland,3892DG,24G,,jan@holenpol.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
132,49399,Holter Makelaardij & Taxaties,ALMELO,Overijssel,7609RD,nan,,info@holtermakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
133,50880,Homerun Makelaars BV,DEN HAAG,Zuid-Holland,2582EW,nan,,info@homerun.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
134,48833,Hoogedoorn Verhoef Makelaardij o.z.,VUGHT,Noord-Brabant,5263EC,181,,info@hoogedoornverhoef.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
135,50030,Hopmans & Geense Makelaardij o.g. BV,THOLEN,Zeeland,4691BT,nan,,h.hopmans@hopmansengeense.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
136,57500,Horbach Taxaties en Makelaardij oz BV,HEERLEN,Limburg,6415AH,36,,info@horbach.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
137,50423,Hornman Makelaars,PRINSENBEEK,Noord-Brabant,4841GC,24a,,info@hornmanmakelaars.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
138,49750,Houben Makelaardij,MAASTRICHT,Limburg,6212HB,27,,info@houbenmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
139,48804,Houtman & de Vogel Makelaardij VOF,ALPHEN AAN DEN RIJN,Zuid-Holland,2408BA,nan,,info@houtmanendevogel.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
140,49834,Huijers Vastgoed Makelaardij,BUDEL,Noord-Brabant,6021HS,28B,,info@huijersvastgoed.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja gedeeltelijk,Nee,Ja nog niet compleet,,,,,,,,,
141,49558,HuisDigitaal.nl,HERTEN,Limburg,6049MB,12,,aanvraag@huisdigitaal.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
142,57056,Huizonline.nl Nederland,GOES,Zeeland,4462GC,104,,info@huizonline.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
143,49872,Hulsmann & Pesie makelaars o.z.,Ede (GLD),Gelderland,6711PJ,29,,mail@hulsmann.nl,VastgoedPRo,Venum,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
144,49035,Hulstkamp Makelaars B.V.,ROTTERDAM,Zuid-Holland,3061DG,98,,info@hulstkampgroep.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
145,56782,In Beeld Makelaardij,Nijmegen,Gelderland,6524JA,12,,rogier@inbeeldmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
146,53398,In de Roos Makelaardij,Roosendaal,Noord-Brabant,4706AM,72,,info@inderoosmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
147,49936,Ing. Jan Duin Makelaardij,DEN BURG,Noord-Holland,1791DB,51,,info@janduinmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
148,53383,Ingrid Habig Makelaardij,CULEMBORG,Gelderland,4105LA,nan,,info@ingridhabigmakelaardij.nl,VastgoedPRo,Venum,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
149,50120,Intermij Makelaars b.v.,Den Bosch,Noord-Brabant,5224AP,24,,info@intermij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Ja,Ja DvD,31-7,https://www.intermij.nl/,https://www.pararius.nl/makelaars/den-bosch/intermij-makelaars-b-v,
150,49621,Intrahuis Makelaars BV,HEERJANSDAM,Zuid-Holland,2995BH,nan,,info@intrahuis.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
151,60103,Geerts van Oijen Makelaars - Taxateurs,Gemert,Noord-Brabant,5421CG,nan,,info@geertsvanoijen.nl,VastgoedPRo,Realworks,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,3,Ja,Ja DvD,5-12-2018,https://www.geertsvanoijen.nl/,https://www.pararius.nl/makelaars/gemert/geerts-van-oijen-makelaars-taxateurs,
152,60138,Joep Makelaardij,Berghem,Noord-Brabant,5351AL,33,,loosbroek14@hotmail.com,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
153,50380,Johan van Boxtel Makelaardij,BOXTEL,Noord-Brabant,5281LN,nan,,informatie@johanvanboxtelmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
154,49192,John Driessens Makelaardij,Beek (LB),Limburg,6191JH,16 B,,info@driessensmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
155,50559,John Nicolai Makelaardij,CADIER EN KEER,Limburg,6267AB,32 A,,johnnicolaimakelaardij@home.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
156,57428,Jonkers Makelaardij,BOEKEL,Noord-Brabant,5427BC,nan,,info@jonkers-makelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
157,60180,Jurgens & Van Bemmelen,TILBURG,Noord-Brabant,5017AL,69,,mjurgens@home.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
158,61511,Katja Wijlaars Makelaardij,WAALRE,Noord-Brabant,5581VH,nan,,Katja@wijlaarsmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
159,53650,Kempenburg Intermediair B.V.,TILBURG,Noord-Brabant,5014HH,81,,info@kempenburg.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
160,49440,Kierkels  & Hensen Vastgoed BV,Weert,Limburg,6093PT,36,,pascal@kierkels-hensen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
161,57026,KIJK! Onze makelaar,ROTTERDAM,Zuid-Holland,3059TV,nan,,info@kijkonzemakelaar.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
162,57502,KKG Adviseurs,AMERSFOORT,Utrecht,3818HN,23,,w.jacobs@kkgkka.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
163,56027,Klein Hesselink Makelaars,ZELHEM,Gelderland,7021CG,nan,,info@kleinhesselinkmakelaars.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
164,49836,Knepflé & van der Mee Makelaars en Taxateurs,WAALWIJK,Noord-Brabant,5141GH,110,,info@knepflevandermee.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
165,49729,Koetsenruyter Makelaardij o.g.,Steenbergen (NB),Noord-Brabant,4651BN,nan,,info@koetsenruyter.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
166,49638,Kok & Heijkamp Makelaars - Nunspeet,NUNSPEET,Gelderland,8071CM,16,,info@kok-heijkamp.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
167,57672,Kok & Heijkamp Makelaars - 't Harde,t Harde,Gelderland,8084HJ,70,,tharde@kok-heijkamp.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
168,50418,Korteweg & Co B.V.,BREDA,Noord-Brabant,4825AM,nan,,info@kortewegco.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
169,50296,Koudijs Makelaardij Ameland,NES AMELAND,Friesland,9163HE,18,,info@koudijs-ameland.nl ,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
170,49969,Kramer Makelaars,KAPELLE,Zeeland,4421CZ,nan,,info@kramermakelaars.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
171,49204,Krikken Makelaardij,NIJVERDAL,Overijssel,7443BN,150,,uwmakelaar@krikkenmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
172,57504,Kronenburg Makelaardij,BEST,Noord-Brabant,5684LW,13,,info@kronenburgmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
173,50514,Kroon Makelaardij,VENRAY,Limburg,5801LD,23,,info@kroonmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
174,51086,Lancyr Mutsaers makelaardij,TILBURG,Noord-Brabant,5004BJ,1357,,info@mutsaers.lancyr.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
175,51475,Landelijk-wonen.nl - Deurningen (AgriTeam),DEURNINGEN,Overijssel,7561RV,51,,deurningen@landelijk-wonen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
176,51536,Landelijk-wonen.nl - Emmeloord (AgriTeam),EMMELOORD,Flevoland,8305BB,nan,,flevoland@landelijk-wonen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
177,51470,Landelijk-wonen.nl - Heel (AgriTeam),HEEL,Limburg,6097EK,33,,vin@agriteam.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
178,51469,Landelijk-wonen.nl - Noord-Holland (AgriTeam),STOMPETOREN,Noord-Holland,1841HA,30,,noordholland@landelijk-wonen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
179,51473,Landelijk-wonen.nl - Olst-Wijhe (AgriTeam),OLST,Overijssel,8121PT,16A,,olst-wijhe@agriteam.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
180,51476,Landelijk-wonen.nl - Sint Anthonis (AgriTeam),Sint Anthonis,Noord-Brabant,2611RJ,43,,sintanthonis@agriteam.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
181,51466,Landelijk-wonen.nl - Uithuizen (AgriTeam),UITHUIZEN,Groningen,9981TJ,61,,uithuizen@landelijk-wonen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
182,60139,Landelijk-wonen.nl - Woudrichem (AgriTeam),SLEEUWIJK,Noord-Brabant,4254XP,25,,woudrichem@landelijk-wonen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
183,51478,Landelijk-wonen.nl - Zuidlaren (AgriTeam),ZUIDLAREN,Drenthe,9471KV,32,,zuidlaren@landelijk-wonen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
184,51471,Landelijk-wonen.nl - Zuid-Oost Drenthe (AgriTeam),DALEN,Drenthe,7751DZ,nan,,dalen@landelijk-wonen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
185,49914,Landerijenbureau Kromhof-Pullen,Hengelo (OV),Overijssel,7550BG,61,,info@kromhofpullen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
186,57505,Lazeroms Makelaardij & Meer,Etten Leur,Noord-Brabant,4872BE,nan,,info@lazeromsmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
187,49675,Lenders Makelaardij en Taxaties o.z.,BAEXEM,Limburg,6095N,nan,,info@lenders-makelaardij.com,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
188,57506,Leon Makelaar en Taxateur,HEERLEN,Limburg,6419BD,31,,info@leonmakelaar.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
189,60120,Lijdsman Makelaardij,Laren (NH),Noord-Holland,1251LD,50,,veroniquelijdsman@gmail.com,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
190,53454,Lindenhorst Makelaardij en Taxateurs,RAALTE,Overijssel,8101AN,32B,,info@lindenhorst.com,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
191,48874,Linger Onroerend Goed,AMSTERDAM,Noord-Holland,1016TM,nan,,info@lingeronroerendgoed.com,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
192,57507,Lodewijks Van Ginneken Makelaardij B.V.,SPRUNDEL,Noord-Brabant,4714EG,12a,,info@lvgmakelaardij.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
193,50273,Loet Schrauwen Makelaardij o.g.,VALKENSWAARD,Noord-Brabant,5552GV,nan,,info@makelaardij-lschrauwen.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
194,50870,Loever Makelaardij,Tilburg,Noord-Brabant,5038TS,nan,,tilburg@loever.nl,VastgoedPRo,Skarabee,01-05-2017,mei-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
